crawler_time,publish_time,company,href,location,monthly_salary,position_title
2015-10-19 13:31:28,10-19,宁波高新区科瑞斯企业管理咨询有限公司,http://jobs.zhaopin.com/342338612250943.htm,广州,面议,大客户部区域经理
2015-10-19 13:31:28,10-19,宁波高新区科瑞斯企业管理咨询有限公司,http://jobs.zhaopin.com/342338612250942.htm,济南,面议,大客户部区域经理
2015-10-19 13:31:28,10-19,北京汇力兴控股有限公司,http://jobs.zhaopin.com/661982020250076.htm,北京 - 朝阳区,面议,国际贸易部经理
2015-10-19 13:31:28,10-19,北京汇力兴控股有限公司,http://jobs.zhaopin.com/661982020250082.htm,北京,面议,燃气项目经理
2015-10-19 13:31:28,10-19,北京云上阳光投资有限公司,http://jobs.zhaopin.com/709178921250054.htm,太原,面议,长输管道工程项目经理（太原）
2015-10-19 13:31:28,10-19,北京帮邦天下投资管理有限公司(大连),http://jobs.zhaopin.com/272804085250011.htm,大连,8001-10000,产品经理
2015-10-19 13:31:28,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250854.htm,太原,面议,项目经理
2015-10-19 13:31:28,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250853.htm,太原,面议,实施工程师
2015-10-19 13:31:28,10-19,科迈化工股份有限公司,http://jobs.zhaopin.com/139237543250242.htm,天津 - 滨海新区,面议,锅炉车间主任
2015-10-19 13:31:28,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250851.htm,北京 - 海淀区,面议,项目总监（软件类）
2015-10-19 13:31:28,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250832.htm,北京,面议,软件项目经理
2015-10-19 13:31:29,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250867.htm,北京 - 海淀区,面议,研发总监（软件类）
2015-10-19 13:31:29,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250709.htm,北京 - 海淀区,面议,软件项目实施工程师
2015-10-19 13:31:29,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250864.htm,北京 - 海淀区,6001-8000,高级实施咨询顾问
2015-10-19 13:31:29,10-19,北京云海大业电力高科技有限公司,http://jobs.zhaopin.com/120888221250834.htm,北京 - 海淀区,面议,销售总监
2015-10-19 13:31:29,10-19,陕西中源能源科技有限公司,http://jobs.zhaopin.com/202856881250015.htm,西安 - 未央区,面议,网站编辑
2015-10-19 13:31:29,10-19,方正中期期货有限公司,http://jobs.zhaopin.com/152884129251903.htm,北京,面议,能源化工研究总监
2015-10-19 13:31:29,10-19,河南瑞生磁动力科技有限公司,http://jobs.zhaopin.com/626601522250001.htm,郑州 - 高新区,面议,销售精英
2015-10-19 13:31:29,10-19,开滦(香港)国际有限公司,http://jobs.zhaopin.com/384590712250007.htm,北京 - 朝阳区,面议,贸易经理
2015-10-19 13:31:29,10-19,开滦(香港)国际有限公司,http://jobs.zhaopin.com/384590712250028.htm,北京 - 海淀区,面议,国际商务专员
2015-10-19 13:31:29,10-19,宝城期货有限责任公司,http://jobs.zhaopin.com/201256618250610.htm,郑州,面议,客户经理
2015-10-19 13:31:29,10-19,长电(北京)投资管理有限公司,http://jobs.zhaopin.com/552469723250057.htm,北京 - 朝阳区,面议,商务助理
2015-10-19 13:31:29,10-19,北京华瑞特信息技术有限公司,http://jobs.zhaopin.com/246321719250251.htm,北京,面议,销售主管/经理
2015-10-19 13:31:29,10-19,北京华瑞特信息技术有限公司,http://jobs.zhaopin.com/246321719250346.htm,上海 - 徐汇区,面议,销售主管/经理
2015-10-19 13:31:29,10-19,101远程教育网,http://jobs.zhaopin.com/143195354254919.htm,北京,面议,SEM/网络推广专员
2015-10-19 13:31:29,10-19,北京中天高德经济咨询有限公司,http://jobs.zhaopin.com/530129426250017.htm,北京 - 海淀区,面议,中国能源研究会能源政策中心招聘全职经济研究助理
2015-10-19 13:31:29,10-19,北京中天高德经济咨询有限公司,http://jobs.zhaopin.com/530129426250016.htm,北京 - 海淀区,4001-6000,中国能源研究会能源政策中心招聘全职能源经济研究助理
2015-10-19 13:31:29,10-19,郑州速达,http://jobs.zhaopin.com/304718218251091.htm,鄂尔多斯,面议,仓库管理员
2015-10-19 13:31:29,10-19,郑州速达,http://jobs.zhaopin.com/304718218251092.htm,榆林,面议,出纳兼内勤
2015-10-19 13:31:29,10-19,郑州速达,http://jobs.zhaopin.com/304718218250118.htm,郑州 - 经开区,2001-4000,仓库保管员
2015-10-19 13:31:29,10-19,郑州速达,http://jobs.zhaopin.com/304718218250119.htm,郑州,面议,质检员
2015-10-19 13:31:29,10-19,黑龙江省鑫昌泰水泥集团有限公司,http://jobs.zhaopin.com/440504721250613.htm,哈尔滨,面议,电厂项目经理
2015-10-19 13:31:29,10-19,黑龙江省鑫昌泰水泥集团有限公司,http://jobs.zhaopin.com/440504721250614.htm,哈尔滨,面议,电厂技术总工
2015-10-19 13:31:29,10-19,黑龙江省鑫昌泰水泥集团有限公司,http://jobs.zhaopin.com/440504721250703.htm,北京 - 丰台区,面议,集团人力资源总监
2015-10-19 13:31:29,10-19,如皋港务集团有限公司,http://jobs.zhaopin.com/563031728250027.htm,上海 - 黄浦区,面议,客服/商务主管（驻港客服主管、大宗商品交易客服主管）
2015-10-19 13:31:29,10-19,如皋港务集团有限公司,http://jobs.zhaopin.com/563031728250028.htm,上海 - 黄浦区,面议,客服/商务经理（驻港客服经理、大宗商品交易客服经理）
2015-10-19 13:31:29,10-19,福建亲亲股份有限公司,http://jobs.zhaopin.com/120404465250392.htm,晋江,面议,检验员
2015-10-19 13:31:29,10-19,福建亲亲股份有限公司,http://jobs.zhaopin.com/120404465251933.htm,仙桃,面议,食品检验员
2015-10-19 13:31:29,10-19,山东科大中天电子有限公司,http://jobs.zhaopin.com/199114017250106.htm,泰安,2001-4000,煤矿技术服务工程师
2015-10-19 13:31:29,10-19,冀凯装备制造股份有限公司,http://jobs.zhaopin.com/177416425250037.htm,石家庄,6001-8000,销售业务
2015-10-19 13:31:29,10-19,蓝英通华(北京)技术有限公司,http://jobs.zhaopin.com/155920719250936.htm,北京,面议,软件产品销售工程师
2015-10-19 13:31:29,10-19,蓝英通华(北京)技术有限公司,http://jobs.zhaopin.com/155920719250935.htm,北京,面议,工业自动化过程控制及软件产品销售工程师
2015-10-19 13:31:29,10-19,蓝英通华(北京)技术有限公司,http://jobs.zhaopin.com/155920719250139.htm,北京,面议,销售总监
2015-10-19 13:31:29,10-19,上海博达数据通信有限公司,http://jobs.zhaopin.com/120801252250070.htm,西安,面议,陕西省区域销售经理
2015-10-19 13:31:29,10-19,北京广达盛泰商贸有限公司,http://jobs.zhaopin.com/635463723250043.htm,北京,面议,运营经理
2015-10-19 13:31:29,10-19,上海兆越通讯技术有限公司,http://jobs.zhaopin.com/132089665250232.htm,上海,面议,产品经理
2015-10-19 13:31:29,10-19,上海兆越通讯技术有限公司,http://jobs.zhaopin.com/132089665250330.htm,上海,面议,产品工程师
2015-10-19 13:31:29,10-19,北京广达盛泰商贸有限公司,http://jobs.zhaopin.com/635463723250051.htm,北京,4001-6000,运营助理
2015-10-19 13:31:29,10-19,法拉德电气(北京)有限公司,http://jobs.zhaopin.com/587660822250040.htm,淄博,面议,销售经理  代理商或合作伙伴
2015-10-19 13:31:29,10-19,法拉德电气(北京)有限公司,http://jobs.zhaopin.com/587660822250041.htm,东营,面议,销售经理  代理商或合作伙伴
2015-10-19 13:31:29,10-19,山西科达自控股份有限公司,http://jobs.zhaopin.com/172695328250002.htm,太原,面议,销售工程师
2015-10-19 13:31:29,10-19,长沙蓝诺网络科技有限公司,http://jobs.zhaopin.com/459213123251470.htm,徐州,4001-6000,机械工程师助理
2015-10-19 13:31:29,10-19,中国秦发集团有限公司,http://jobs.zhaopin.com/202218317250127.htm,珠海,面议,信息服务部经理
2015-10-19 13:31:29,10-19,上海外商投资咨询有限公司,http://jobs.zhaopin.com/244534912251067.htm,上海 - 浦东新区,面议,大宗商品经纪人
2015-10-19 13:31:29,10-19,西安蛙能新能源开发有限公司,http://jobs.zhaopin.com/291891930250000.htm,西安,面议,市场开发人员
2015-10-19 13:31:29,10-19,黑龙江同信通信股份有限公司,http://jobs.zhaopin.com/200090113251103.htm,南京,面议,客户经理（非电信运营商类）
2015-10-19 13:31:29,10-19,上海山源电子科技股份有限公司,http://jobs.zhaopin.com/145044867250347.htm,西安,2001-4000,销售经理
2015-10-19 13:31:29,10-19,上海山源电子科技股份有限公司,http://jobs.zhaopin.com/145044867250348.htm,鄂尔多斯,2001-4000,销售经理
2015-10-19 13:31:29,10-19,郑州瑞能电气有限公司,http://jobs.zhaopin.com/266129312250021.htm,郑州,6001-8000,销售区域经理（全国）
2015-10-19 13:31:29,10-19,中信期货有限公司,http://jobs.zhaopin.com/274328813250733.htm,包头,面议,包头营业部副总经理、营销总监、事业部经理
2015-10-19 13:31:29,10-19,北京荣华恒信开关技术有限公司,http://jobs.zhaopin.com/387106128250031.htm,北京 - 海淀区,8001-10000,技术支持工程师
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250514.htm,徐州,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250526.htm,贵阳,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250444.htm,大连,面议,网页设计师
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250519.htm,大连,面议,物流交付主管
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250227.htm,大连,面议,金融服务部客户经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250513.htm,岳阳,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250470.htm,大连,面议,项目经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250461.htm,大连,面议,供应链金融总监
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250518.htm,大连,面议,物流交付专员
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250525.htm,大连,面议,项目专员
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250453.htm,宁波,面议,业务经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250466.htm,无锡,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250515.htm,苏州,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250465.htm,大连,面议,高级项目管理专员
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250524.htm,大连,面议,业务分析助理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250523.htm,大连,面议,业务分析经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250511.htm,天津,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250472.htm,大连,面议,网页设计师
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250522.htm,唐山,2001-4000,曹妃甸储配基地业务员
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250510.htm,秦皇岛,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250516.htm,珠海,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250471.htm,大连,面议,产品运维工程师
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250467.htm,大连,面议,业务经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250254.htm,大连 - 沙河口区,面议,产品设计经理
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250512.htm,杭州,面议,东煤大使（业务经理）
2015-10-19 13:31:29,10-19,东北亚,http://jobs.zhaopin.com/334750818250521.htm,秦皇岛,2001-4000,曹妃甸储配基地业务员
2015-10-19 13:31:29,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252007.htm,连云港,面议,动力煤销售经理（江苏）
2015-10-19 13:31:29,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252026.htm,泰兴,面议,动力煤销售经理（江苏）
2015-10-19 13:31:29,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252024.htm,高邮,面议,动力煤销售经理（江苏）
2015-10-19 13:31:29,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252003.htm,常州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252022.htm,丹阳,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252013.htm,宿迁,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252000.htm,南京,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252008.htm,淮安,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252015.htm,常熟,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252030.htm,金湖,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013251999.htm,秦皇岛,8001-10000,动力煤销售经理（秦皇岛）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252003.htm,常州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252012.htm,泰州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252014.htm,靖江,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252017.htm,张家港,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252023.htm,扬中,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252025.htm,启东,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252010.htm,扬州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252029.htm,通州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252031.htm,北京,面议,动力煤销售经理（北京）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252018.htm,太仓市,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252002.htm,徐州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252007.htm,连云港,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252026.htm,泰兴,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252009.htm,盐城,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252020.htm,宜兴,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252024.htm,高邮,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252019.htm,句容,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252021.htm,如皋,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252006.htm,南通,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252004.htm,苏州,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252028.htm,盱眙,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,中建材国际贸易有限公司,http://jobs.zhaopin.com/226178013252027.htm,溧阳,面议,动力煤销售经理（江苏）
2015-10-19 13:31:30,10-19,南京鼎阳科技有限公司,http://jobs.zhaopin.com/120915667250156.htm,鄂尔多斯,面议,鄂尔多斯区域销售工程师
2015-10-19 13:31:30,10-19,南京鼎阳科技有限公司,http://jobs.zhaopin.com/120915667250155.htm,西安,面议,西安区域销售工程师
2015-10-19 13:31:30,10-19,江苏康泰环保设备有限公司,http://jobs.zhaopin.com/583097621250082.htm,上海,4001-6000,销售专员（上海办事处）
2015-10-19 13:31:30,10-19,中国经营报社,http://jobs.zhaopin.com/159005621250308.htm,北京,面议,能源化工记者
2015-10-19 13:31:30,10-19,中国经营报社,http://jobs.zhaopin.com/159005621250310.htm,广州,面议,能源化工记者
2015-10-19 13:31:30,10-19,中国经营报社,http://jobs.zhaopin.com/159005621250309.htm,上海,面议,能源化工记者
2015-10-19 13:31:30,10-19,襄阳科能机电设备有限公司,http://jobs.zhaopin.com/692336620250001.htm,襄阳,8001-10000,销售工程师
2015-10-19 13:31:30,10-19,内蒙古金土环保科技有限公司,http://jobs.zhaopin.com/645049425250052.htm,鄂尔多斯,2001-4000,市场拓展客户经理
2015-10-19 13:31:30,10-19,内蒙古金土环保科技有限公司,http://jobs.zhaopin.com/645049425250084.htm,鄂尔多斯,6001-8000,市场部经理
2015-10-19 13:31:30,10-19,中福佳信集团有限公司,http://jobs.zhaopin.com/366576414250387.htm,北京,面议,贸易公司副总经理
2015-10-19 13:31:30,10-19,天津威尔朗科技有限公司,http://jobs.zhaopin.com/356279917250000.htm,天津,4001-6000,销售经理（煤矿、电力、水泥、工程机械行业）
2015-10-19 13:31:31,10-19,华亿东方资产管理集团有限公司,http://jobs.zhaopin.com/681149021250048.htm,北京,面议,外贸经理
2015-10-19 13:31:31,10-19,北京润光泰力科技发展有限公司,http://jobs.zhaopin.com/156667125250558.htm,北京,面议,视频监控类销售工程师
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250301.htm,济南,面议,高级销售项目经理（底薪4500+补助1000+丰厚提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250200.htm,呼和浩特,面议,中高级销售项目经理[底薪3300~4800元以上]
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250273.htm,呼和浩特,面议,销售工程师/销售项目经理（底薪3000+补助1000，另加高提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250274.htm,济南,面议,销售工程师/销售项目经理[底薪3000+补助1000，另加高提成]
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250300.htm,济南,4001-6000,招聘职位：高级销售项目经理（底薪4500+补助1000+丰厚提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250271.htm,西安,面议,销售工程师/销售项目经理（底薪3000+补助1000，另加高提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250201.htm,呼和浩特,面议,初级销售人员[底薪2800以上]
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250196.htm,鄂尔多斯,面议,初级销售人员[底薪2800以上]
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250275.htm,太原,面议,销售工程师/销售项目经理【底薪3000以上+补助1000，另加高提成】
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250299.htm,太原,4001-6000,招聘职位：高级销售项目经理（底薪4500+补助1000+丰厚提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250046.htm,济南,面议,初级销售人员[底薪2800以上]
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250272.htm,鄂尔多斯,面议,销售工程师/销售项目经理（底薪3000+补助1000，另加高提成）
2015-10-19 13:31:31,10-19,山东精诚电子科技有限公司,http://jobs.zhaopin.com/208259611250278.htm,长治,4001-6000,销售工程师/销售项目经理[底薪3000+补助1000，另加高提成]
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250035.htm,遵化,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250026.htm,秦皇岛,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250036.htm,香河,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250033.htm,燕郊开发区,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250027.htm,邯郸,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250031.htm,廊坊,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250032.htm,衡水,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250025.htm,唐山,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250034.htm,固安,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250028.htm,张家口,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250037.htm,三河,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250050.htm,南阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250056.htm,西平,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250040.htm,洛阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250046.htm,濮阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250052.htm,信阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250041.htm,平顶山,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250042.htm,安阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250045.htm,焦作,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250044.htm,新乡,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250048.htm,漯河,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250053.htm,周口,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250051.htm,商丘,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250055.htm,济源,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250057.htm,长葛,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250047.htm,许昌,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250046.htm,濮阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250052.htm,信阳,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250051.htm,商丘,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250054.htm,驻马店,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250038.htm,郑州,面议,客户经理
2015-10-19 13:31:31,10-19,北京德林乾元电子商务有限公司,http://jobs.zhaopin.com/279265882250089.htm,榆林,2001-4000,销售专员
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250001.htm,北京 - 通州区,4001-6000,会计
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250004.htm,北京 - 通州区,2001-4000,厨师
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250002.htm,北京 - 通州区,6001-8000,文案策划
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250000.htm,北京,面议,业务员
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250003.htm,北京 - 通州区,4001-6000,活动策划
2015-10-19 13:31:31,10-19,北京市通州区,http://jobs.zhaopin.com/270826980250005.htm,北京 - 通州区,4001-6000,会计
2015-10-19 13:31:31,10-19,安徽徽远成电气科技股份有限公司,http://jobs.zhaopin.com/281390721250187.htm,沈阳,面议,销售代表
2015-10-19 13:31:31,10-19,安徽徽远成电气科技股份有限公司,http://jobs.zhaopin.com/281390721250072.htm,济南,面议,销售经理/主管
2015-10-19 13:31:31,10-19,安徽徽远成电气科技股份有限公司,http://jobs.zhaopin.com/281390721250245.htm,哈尔滨,面议,销售经理
2015-10-19 13:31:31,10-19,安徽徽远成电气科技股份有限公司,http://jobs.zhaopin.com/281390721250186.htm,合肥 - 高新区,面议,销售代表（不在安徽区域工作）
2015-10-19 13:31:31,10-19,浙江舟山大宗商品交易所有限公司,http://jobs.zhaopin.com/419856418250100.htm,舟山,面议,产品经理
2015-10-19 13:31:31,10-19,河北汉尧环保科技股份有限公司,http://jobs.zhaopin.com/486089023250072.htm,石家庄 - 桥西区,面议,董事会秘书（公司高管人员）
2015-10-19 13:31:31,10-19,河北汉尧环保科技股份有限公司,http://jobs.zhaopin.com/486089023250048.htm,石家庄,面议,碳减排规划、可研、能评、环评编制人员
2015-10-19 13:31:31,10-19,深圳奥特迅电力设备股份有限公司,http://jobs.zhaopin.com/000254641250190.htm,上海,面议,电源产品销售经理（上海）
2015-10-19 13:31:31,10-19,深圳奥特迅电力设备股份有限公司,http://jobs.zhaopin.com/000254641250185.htm,哈尔滨,面议,电源产品销售经理（哈尔滨）
